Applicant_ID,Applicant_Name,Gender,University,Education_Level,CGPA,Experience_Years,Job_Applied,Company,Skills_Score,Interview_Score,Final_Decision,Selected
1695,Michelle Lewis,Female,RWTH Aachen University,Masters,3.6,0,Deep Learning Specialist,NVIDIA,79,69,Rejected,0
1696,Olivia Baker,Female,Aalto University,Bachelors,3.08,3,Data Architect (AI Infrastructure),NVIDIA,74,83,Rejected,0
1697,Avery Barnes,Male,Ludwig Maximilian University of Munich,Bachelors,3.57,5,Machine Learning Engineer,NVIDIA,64,83,Selected,1
1698,Owen Campbell,Female,University of Southern California,Bachelors,3.69,2,AI Research Scientist,NVIDIA,77,62,Rejected,0
1699,Olivia Baker,Female,Fudan University,Masters,3.67,2,AI Research Scientist,NVIDIA,73,89,Rejected,0
1700,Anthony Jackson,Male,University of SÃ£o Paulo,Masters,3.34,5,Reinforcement Learning Researcher,NVIDIA,66,71,Selected,1
1701,Mia Howard,Male,Heidelberg University,Bachelors,2.45,5,Machine Learning Engineer,NVIDIA,51,48,Rejected,0
1702,Zachary Morris,Male,Aarhus University,Masters,3.01,0,Deep Learning Specialist,NVIDIA,59,59,Selected,1
1703,Andrew Thompson,Male,Arizona State University,Masters,2.56,3,AI Product Manager,NVIDIA,78,69,Selected,1
1704,Matthew Thomas,Male,Zhejiang University,Bachelors,3.06,5,Deep Learning Specialist,NVIDIA,70,84,Rejected,0
1705,Zachary Morris,Male,University of Illinois Urbana-Champaign,Masters,3.15,4,NLP Engineer (Natural Language Processing),NVIDIA,75,68,Rejected,0
1706,Lucy Hughes,Male,Aalto University,Masters,2.38,0,Deep Learning Specialist,NVIDIA,82,86,Selected,1
1707,Rachel Harris,Male,University of Michigan,Masters,3.45,2,AI Ethics & Compliance Officer,NVIDIA,93,65,Selected,1
1708,Mark White,Male,University of Oxford,Masters,2.69,1,Deep Learning Specialist,NVIDIA,84,53,Selected,1
1709,Isabella Cox,Male,University of Michigan,Bachelors,3.24,4,Computer Vision Engineer,NVIDIA,71,88,Rejected,0
1710,Christopher Moore,Male,Carnegie Mellon University,Masters,2.71,0,Deep Learning Specialist,NVIDIA,72,56,Rejected,0
1711,Megan Lopez,Male,University of Chicago,Masters,3.82,4,Data Architect (AI Infrastructure),NVIDIA,62,65,Selected,1
1712,Nora Perry,Male,Kingâ€™s College London,Masters,2.77,3,AI Research Scientist,NVIDIA,53,68,Rejected,0
1713,Daniel Carter,Male,University of Manchester,Masters,3.36,4,Reinforcement Learning Researcher,NVIDIA,64,61,Selected,1
1714,Brian Robinson,Male,Michigan State University,Masters,3.71,1,Computer Vision Engineer,NVIDIA,84,90,Selected,1
1715,John Miller,Male,University of Melbourne,Bachelors,3.22,3,Data Architect (AI Infrastructure),NVIDIA,85,51,Rejected,0
1716,Claire Patterson,Female,University of the Witwatersrand,Masters,3.36,0,Computer Vision Engineer,NVIDIA,80,53,Rejected,0
1717,Brian Robinson,Male,Eindhoven University of Technology,Masters,2.68,2,AI Ethics & Compliance Officer,NVIDIA,90,66,Rejected,0
1718,Kevin Martinez,Male,Tsinghua University,Bachelors,2.74,5,AI Ethics & Compliance Officer,NVIDIA,74,50,Rejected,0
1719,Austin Morgan,Female,Zhejiang University,Bachelors,2.6,1,Data Architect (AI Infrastructure),NVIDIA,57,50,Selected,1
1720,Sarah Thompson,Female,University of British Columbia,Bachelors,2.94,5,Data Architect (AI Infrastructure),NVIDIA,84,64,Selected,1
1721,Nicole Hall,Female,Stockholm University,Bachelors,3.01,0,AI Research Scientist,NVIDIA,72,92,Selected,1
1722,Stephanie King,Female,University of Buenos Aires,Bachelors,2.5,5,Deep Learning Specialist,NVIDIA,87,53,Selected,1
1723,Elizabeth Young,Female,Technical University of Munich,Bachelors,3.81,4,AI Ethics & Compliance Officer,NVIDIA,74,69,Rejected,0
1724,Jacob Turner,Female,Harvard University,Bachelors,3.99,2,Reinforcement Learning Researcher,NVIDIA,92,65,Selected,1
1725,Eric Walker,Male,Northwestern University,Bachelors,2.63,4,Machine Learning Engineer,NVIDIA,86,56,Selected,1
1726,Eric Walker,Female,Yale University,Masters,3.93,4,Reinforcement Learning Researcher,NVIDIA,90,51,Selected,1
1727,Isabella Cox,Male,University of Zurich,Masters,3.03,0,Deep Learning Specialist,NVIDIA,67,47,Rejected,0
1728,Grace Cooper,Female,Technical University of Munich,Masters,2.9,2,MLOps Engineer,NVIDIA,77,81,Selected,1
1729,Caleb Evans,Female,University of North Carolina at Chapel Hill,Bachelors,3.51,0,AI Research Scientist,NVIDIA,79,59,Rejected,0
1730,Kevin Martinez,Male,Duke University,Masters,2.71,4,AI Research Scientist,NVIDIA,53,63,Selected,1
1731,Lauren Wright,Male,University of Cambridge,Masters,3.87,4,Reinforcement Learning Researcher,NVIDIA,83,85,Selected,1
1732,James Anderson,Female,Duke University,Bachelors,2.36,5,Data Architect (AI Infrastructure),NVIDIA,64,74,Selected,1
1733,Anna White,Female,California Institute of Technology,Masters,3.29,2,MLOps Engineer,NVIDIA,78,64,Selected,1
1734,Grace Cooper,Male,Harvard University,Masters,2.52,5,MLOps Engineer,NVIDIA,92,79,Selected,1
1735,Ian Cook,Female,University of Pennsylvania,Masters,3.39,0,Computer Vision Engineer,NVIDIA,92,92,Rejected,0
1736,Rachel Harris,Female,Kyoto University,Masters,3.65,5,NLP Engineer (Natural Language Processing),NVIDIA,89,92,Selected,1
1737,Nicholas Wright,Male,Stanford University,Bachelors,2.68,5,Reinforcement Learning Researcher,NVIDIA,54,92,Rejected,0
1738,Victoria Scott,Female,University of Queensland,Masters,2.34,0,Machine Learning Engineer,NVIDIA,49,58,Rejected,0
1739,Lily Peterson,Male,Duke University,Masters,2.31,5,AI Product Manager,NVIDIA,81,69,Rejected,0
1740,Sarah Thompson,Female,University of Helsinki,Masters,3.03,2,AI Ethics & Compliance Officer,NVIDIA,51,75,Rejected,0
1741,Penelope Jenkins,Female,University of Zurich,Masters,3.83,4,Reinforcement Learning Researcher,NVIDIA,47,63,Rejected,0
1742,Sean Rogers,Female,Weizmann Institute of Science,Bachelors,3.15,2,Computer Vision Engineer,NVIDIA,76,87,Rejected,0
1743,Madison Wood,Female,Johns Hopkins University,Bachelors,3.79,5,Computer Vision Engineer,NVIDIA,79,93,Rejected,0
1744,John Miller,Male,Stockholm University,Bachelors,2.42,4,Computer Vision Engineer,NVIDIA,94,54,Selected,1
1745,Stephanie King,Female,University of Michigan,Bachelors,3.01,5,Data Architect (AI Infrastructure),NVIDIA,51,85,Selected,1
1746,Abigail Brooks,Female,ETH Zurich,Bachelors,3.79,5,NLP Engineer (Natural Language Processing),NVIDIA,90,57,Selected,1
1747,Christopher Moore,Male,University of Toronto,Masters,2.83,2,AI Research Scientist,NVIDIA,48,77,Selected,1
1748,Owen Campbell,Male,University of Southern California,Bachelors,2.49,1,Computer Vision Engineer,NVIDIA,91,77,Rejected,0
1749,Elizabeth Young,Male,McGill University,Masters,3.43,3,Machine Learning Engineer,NVIDIA,60,69,Rejected,0
1750,Ella Ward,Female,Polytechnic Institute of Paris,Bachelors,3.56,5,AI Research Scientist,NVIDIA,48,64,Rejected,0
1751,Zoey Coleman,Female,Princeton University,Bachelors,3.89,0,Reinforcement Learning Researcher,NVIDIA,64,72,Selected,1
1752,Michael Brown,Male,University of Birmingham,Bachelors,2.68,2,Deep Learning Specialist,NVIDIA,93,69,Selected,1
1753,Dylan Stewart,Male,University of Florida,Masters,2.96,4,Machine Learning Engineer,NVIDIA,78,58,Rejected,0
1754,Steven Harris,Male,Monash University,Bachelors,2.48,1,Data Architect (AI Infrastructure),NVIDIA,45,81,Selected,1
1755,Daniel Carter,Male,Duke University,Masters,2.69,4,Data Architect (AI Infrastructure),NVIDIA,76,79,Rejected,0
1756,Matthew Thomas,Male,Australian National University,Masters,2.43,2,AI Research Scientist,NVIDIA,50,74,Selected,1
1757,Owen Campbell,Female,University of the Witwatersrand,Masters,3.06,3,Computer Vision Engineer,NVIDIA,83,55,Selected,1
1758,Jessica Garcia,Female,Heidelberg University,Bachelors,3.97,0,AI Research Scientist,NVIDIA,66,77,Rejected,0
1759,Nicholas Wright,Male,Princeton University,Masters,3.85,1,Machine Learning Engineer,NVIDIA,85,84,Selected,1
1760,Isabella Cox,Male,University of Virginia,Masters,2.58,4,AI Research Scientist,NVIDIA,71,65,Rejected,0
1761,Chloe Nelson,Male,Ludwig Maximilian University of Munich,Masters,3.98,4,AI Product Manager,NVIDIA,90,68,Rejected,0
1762,Madison Wood,Female,Ludwig Maximilian University of Munich,Masters,3.83,5,Reinforcement Learning Researcher,NVIDIA,95,75,Selected,1
1763,Rachel Harris,Male,University of Maryland,Bachelors,3.49,4,MLOps Engineer,NVIDIA,82,90,Selected,1
1764,John Miller,Female,Eindhoven University of Technology,Bachelors,3.35,0,MLOps Engineer,NVIDIA,65,86,Rejected,0
1765,Daniel Wilson,Male,Monash University,Bachelors,2.35,5,Reinforcement Learning Researcher,NVIDIA,78,62,Rejected,0
1766,Madison Wood,Male,Seoul National University,Masters,2.98,2,Reinforcement Learning Researcher,NVIDIA,73,92,Selected,1
1767,David Johnson,Female,Vienna University of Technology,Masters,3.6,1,MLOps Engineer,NVIDIA,89,51,Selected,1
1768,Nicole Hall,Female,University of Queensland,Masters,3.31,4,Deep Learning Specialist,NVIDIA,85,94,Rejected,0
1769,Michelle Lewis,Female,California Institute of Technology,Masters,3.65,4,AI Research Scientist,NVIDIA,87,84,Selected,1
1770,Emily Davis,Male,Stanford University,Bachelors,2.55,5,Reinforcement Learning Researcher,NVIDIA,58,95,Selected,1
1771,Victoria Henderson,Male,Cornell University,Bachelors,2.84,5,AI Product Manager,NVIDIA,68,59,Selected,1
1772,Kevin Martinez,Female,Michigan State University,Masters,3.14,3,NLP Engineer (Natural Language Processing),NVIDIA,76,57,Selected,1
1773,William Taylor,Male,Arizona State University,Bachelors,3.3,4,Data Architect (AI Infrastructure),NVIDIA,57,93,Selected,1
1774,Amanda Walker,Male,Imperial College London,Bachelors,3.81,1,Computer Vision Engineer,NVIDIA,46,92,Selected,1
1775,Ella Ward,Male,Polytechnic Institute of Paris,Masters,3.34,2,Data Architect (AI Infrastructure),NVIDIA,92,75,Rejected,0
1776,Michelle Lewis,Female,Ohio State University,Bachelors,2.7,4,Reinforcement Learning Researcher,NVIDIA,71,69,Selected,1
1777,Amanda Walker,Male,University of Calgary,Masters,2.87,4,AI Research Scientist,NVIDIA,91,54,Selected,1
1778,Jacob Turner,Female,Eindhoven University of Technology,Bachelors,3.86,3,Deep Learning Specialist,NVIDIA,95,56,Rejected,0
1779,Michelle Lewis,Male,EPFL,Bachelors,3.51,5,AI Product Manager,NVIDIA,48,84,Rejected,0
1780,Jennifer Clark,Female,Harvard University,Bachelors,2.82,1,NLP Engineer (Natural Language Processing),NVIDIA,63,50,Selected,1
1781,Layla Powell,Male,University College London,Bachelors,3.04,1,Machine Learning Engineer,NVIDIA,58,48,Rejected,0
1782,Penelope Jenkins,Female,University of Bristol,Bachelors,2.91,2,AI Research Scientist,NVIDIA,55,53,Selected,1
1783,Jordan Bell,Female,University of Nottingham,Bachelors,2.35,5,AI Product Manager,NVIDIA,57,94,Selected,1
1784,Andrew Thompson,Female,University of British Columbia,Bachelors,3.54,3,Machine Learning Engineer,NVIDIA,82,59,Rejected,0
1785,Victoria Henderson,Male,University of Chicago,Bachelors,3.62,2,Data Architect (AI Infrastructure),NVIDIA,69,57,Rejected,0
1786,Hannah Adams,Male,University of Melbourne,Bachelors,3.7,2,Machine Learning Engineer,NVIDIA,64,67,Rejected,0
1787,Ryan Clark,Female,University of Michigan,Masters,2.9,0,Machine Learning Engineer,NVIDIA,45,58,Selected,1
1788,James Anderson,Male,KTH Royal Institute of Technology,Bachelors,2.85,3,Deep Learning Specialist,NVIDIA,86,85,Rejected,0
1789,Ella Ward,Female,University of Alberta,Masters,3.2,5,Deep Learning Specialist,NVIDIA,74,49,Selected,1
1790,Stephanie King,Male,University of Minnesota,Masters,3.2,2,Data Architect (AI Infrastructure),NVIDIA,54,75,Selected,1
1791,Paul Martin,Male,KTH Royal Institute of Technology,Bachelors,2.7,2,Deep Learning Specialist,NVIDIA,92,73,Rejected,0
1792,Ethan Mitchell,Female,Heidelberg University,Bachelors,3.41,1,NLP Engineer (Natural Language Processing),NVIDIA,50,80,Rejected,0
1793,Elizabeth Young,Female,University of Florida,Bachelors,3.83,0,NLP Engineer (Natural Language Processing),NVIDIA,63,83,Rejected,0
1794,Lauren Wright,Male,Carnegie Mellon University,Bachelors,3,0,Computer Vision Engineer,NVIDIA,64,59,Rejected,0
1795,Nora Perry,Female,Georgia Institute of Technology,Bachelors,3.04,4,Machine Learning Engineer,NVIDIA,77,47,Selected,1
1796,Sophia Richardson,Female,Kingâ€™s College London,Bachelors,2.93,1,NLP Engineer (Natural Language Processing),NVIDIA,90,67,Selected,1
1797,Nora Perry,Male,Tsinghua University,Bachelors,3.91,2,Reinforcement Learning Researcher,NVIDIA,61,94,Selected,1
1798,Victoria Scott,Male,Cornell University,Masters,3.06,0,AI Ethics & Compliance Officer,NVIDIA,57,82,Selected,1
1799,Andrew Thompson,Male,University of British Columbia,Masters,2.36,3,Machine Learning Engineer,NVIDIA,56,86,Selected,1
1800,Lucas Roberts,Female,University of New South Wales,Bachelors,3.88,5,Data Architect (AI Infrastructure),NVIDIA,48,60,Selected,1
1801,David Johnson,Male,Heidelberg University,Bachelors,3.38,4,Computer Vision Engineer,NVIDIA,77,95,Rejected,0
1802,Jordan Bell,Male,Technion â€“ Israel Institute of Technology,Bachelors,2.99,5,Machine Learning Engineer,NVIDIA,59,71,Rejected,0
1803,Benjamin Scott,Female,University of Helsinki,Masters,3.57,4,AI Research Scientist,NVIDIA,74,67,Rejected,0
1804,Eric Walker,Male,Monash University,Masters,3.44,2,MLOps Engineer,NVIDIA,82,68,Selected,1
1805,Benjamin Scott,Female,University of Birmingham,Masters,3.96,0,NLP Engineer (Natural Language Processing),NVIDIA,59,62,Selected,1
1806,Madison Wood,Male,University of Queensland,Masters,3.78,4,AI Ethics & Compliance Officer,NVIDIA,68,45,Rejected,0
1807,Emily Davis,Female,University of Wisconsinâ€“Madison,Bachelors,3.6,1,Deep Learning Specialist,NVIDIA,45,60,Selected,1
1808,Mia Howard,Female,Heidelberg University,Masters,3.7,4,Computer Vision Engineer,NVIDIA,87,86,Rejected,0
1809,Abigail Brooks,Female,Stanford University,Masters,3.29,4,AI Ethics & Compliance Officer,NVIDIA,55,53,Selected,1
1810,Scott Young,Male,University of Adelaide,Masters,3.16,4,AI Ethics & Compliance Officer,NVIDIA,81,48,Rejected,0
1811,Ryan Clark,Female,University of Michigan,Masters,3.62,2,Data Architect (AI Infrastructure),NVIDIA,57,55,Selected,1
1812,Abigail Brooks,Female,Johns Hopkins University,Masters,3.98,0,AI Product Manager,NVIDIA,56,47,Selected,1
1813,Alexander Adams,Female,University of Leeds,Masters,2.93,5,MLOps Engineer,NVIDIA,63,95,Selected,1
1814,Laura Martinez,Female,Princeton University,Masters,3.08,3,Computer Vision Engineer,NVIDIA,74,55,Selected,1
1815,Christian Collins,Male,University of Edinburgh,Masters,3.57,3,Reinforcement Learning Researcher,NVIDIA,49,46,Selected,1
1816,Rachel Harris,Female,Pennsylvania State University,Bachelors,3.84,4,Deep Learning Specialist,NVIDIA,50,79,Selected,1
1817,Jordan Bell,Male,Columbia University,Masters,3.94,1,MLOps Engineer,NVIDIA,84,66,Rejected,0
1818,Austin Morgan,Female,University of Minnesota,Masters,3.1,3,Deep Learning Specialist,NVIDIA,75,72,Selected,1
1819,Scarlett Ross,Male,Ludwig Maximilian University of Munich,Bachelors,3.11,0,Reinforcement Learning Researcher,NVIDIA,88,58,Selected,1
1820,Brandon King,Male,University of Helsinki,Masters,3.27,3,Computer Vision Engineer,NVIDIA,45,78,Selected,1
1821,Jason Lewis,Female,University of Copenhagen,Masters,3.77,0,Machine Learning Engineer,NVIDIA,65,70,Selected,1
1822,Anna White,Female,Massachusetts Institute of Technology,Masters,2.56,5,AI Product Manager,NVIDIA,48,63,Rejected,0
1823,Joshua Garcia,Male,Aarhus University,Bachelors,3.77,4,Data Architect (AI Infrastructure),NVIDIA,89,87,Selected,1
1824,Scott Young,Male,University of Michigan,Masters,3.43,4,AI Product Manager,NVIDIA,94,58,Selected,1
1825,Caleb Evans,Male,University of Leeds,Bachelors,3.43,3,AI Product Manager,NVIDIA,81,46,Rejected,0
1826,Benjamin Scott,Female,Aalto University,Bachelors,3.78,3,Deep Learning Specialist,NVIDIA,75,94,Rejected,0
1827,Amanda Walker,Female,University of Washington,Masters,3.56,5,AI Product Manager,NVIDIA,64,77,Selected,1
1828,Noah Perez,Female,Zhejiang University,Bachelors,2.96,4,AI Product Manager,NVIDIA,93,91,Rejected,0
1829,Lucas Roberts,Male,University of Geneva,Masters,2.96,2,AI Ethics & Compliance Officer,NVIDIA,49,53,Rejected,0
1830,Zoey Coleman,Male,University of New South Wales,Masters,3.15,1,Machine Learning Engineer,NVIDIA,53,79,Selected,1
1831,Lucy Hughes,Female,Polytechnic Institute of Paris,Bachelors,2.97,5,MLOps Engineer,NVIDIA,53,45,Selected,1
1832,Owen Campbell,Female,Purdue University,Bachelors,2.85,5,Data Architect (AI Infrastructure),NVIDIA,95,70,Rejected,0
1833,Claire Patterson,Female,Peking University,Bachelors,3.24,5,AI Ethics & Compliance Officer,NVIDIA,60,67,Selected,1
1834,Nicholas Wright,Male,Michigan State University,Masters,3.72,0,Computer Vision Engineer,NVIDIA,89,61,Selected,1
1835,Elizabeth Young,Male,Australian National University,Masters,2.77,3,NLP Engineer (Natural Language Processing),NVIDIA,75,61,Selected,1
1836,Claire Patterson,Male,University of Michigan,Bachelors,3.78,0,NLP Engineer (Natural Language Processing),NVIDIA,77,72,Selected,1
1837,Caleb Evans,Female,University of Melbourne,Bachelors,3.43,2,Reinforcement Learning Researcher,NVIDIA,54,76,Rejected,0
1838,Michelle Lewis,Female,University of Edinburgh,Bachelors,3.78,1,Data Architect (AI Infrastructure),NVIDIA,80,49,Selected,1
1839,Olivia Baker,Female,University of Birmingham,Masters,3.2,5,NLP Engineer (Natural Language Processing),NVIDIA,59,68,Selected,1
1840,Lucy Hughes,Female,Kyoto University,Bachelors,2.46,2,NLP Engineer (Natural Language Processing),NVIDIA,95,88,Rejected,0
1841,Isabella Cox,Male,Simon Fraser University,Masters,3.41,0,AI Product Manager,NVIDIA,69,92,Rejected,0
1842,Matthew Thomas,Female,University of Adelaide,Bachelors,3.28,4,Deep Learning Specialist,NVIDIA,57,87,Rejected,0
1843,Benjamin Scott,Female,Eindhoven University of Technology,Masters,2.8,1,Deep Learning Specialist,NVIDIA,58,47,Selected,1
1844,Penelope Jenkins,Female,Shanghai Jiao Tong University,Masters,3.3,3,AI Product Manager,NVIDIA,65,84,Selected,1
1845,Daniel Carter,Male,University of the Witwatersrand,Bachelors,3.14,0,AI Ethics & Compliance Officer,NVIDIA,58,54,Rejected,0
1846,Sophia Richardson,Male,Kingâ€™s College London,Masters,3.41,1,Machine Learning Engineer,NVIDIA,74,76,Rejected,0
1847,Victoria Scott,Female,Pennsylvania State University,Bachelors,2.36,4,Machine Learning Engineer,NVIDIA,85,65,Selected,1
1848,Amanda Walker,Female,University of Edinburgh,Bachelors,3.81,4,Computer Vision Engineer,NVIDIA,92,59,Selected,1
1849,Ella Ward,Female,University of Warwick,Bachelors,3.95,1,Deep Learning Specialist,NVIDIA,66,69,Selected,1
1850,Laura Martinez,Male,University of Florida,Masters,3.51,0,AI Product Manager,NVIDIA,86,78,Selected,1
1851,Justin Allen,Female,National University of Singapore,Masters,3.17,0,Data Architect (AI Infrastructure),NVIDIA,71,91,Selected,1
1852,Stephanie King,Female,University of Zurich,Bachelors,2.41,5,Computer Vision Engineer,NVIDIA,66,86,Rejected,0
1853,Emily Davis,Male,Ludwig Maximilian University of Munich,Bachelors,3.18,5,NLP Engineer (Natural Language Processing),NVIDIA,68,86,Rejected,0
